genome_id,media_id,group_id
GCF_000143225.1,RCH2_defined_noCarbon_cpd00130,set2IT055
GCF_000143225.1,RCH2_defined_noCarbon_cpd00129,set1IT026
GCF_000143225.1,RCH2_defined_noCarbon_cpd00129,set2IT058
GCF_000143225.1,RCH2_defined_noCarbon_cpd00396,set1IT006
GCF_000143225.1,RCH2_defined_noCarbon_cpd00396,set1IT034
GCF_000143225.1,RCH2_defined_noCarbon_cpd00121,set1IT019
GCF_000143225.1,RCH2_defined_noCarbon_cpd00121,set2IT051
GCF_000143225.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT014
GCF_000143225.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT042
GCF_000143225.1,RCH2_defined_noCarbon_cpd00221,set1IT012
GCF_000143225.1,RCH2_defined_noCarbon_cpd00221,set1IT040
GCF_000143225.1,RCH2_defined_noCarbon_cpd00159,set1IT013
GCF_000143225.1,RCH2_defined_noCarbon_cpd00159,set1IT041
GCF_000143225.1,RCH2_defined_noCarbon_cpd00020,set1IT015
GCF_000143225.1,RCH2_defined_noCarbon_cpd00020,set1IT043
GCF_000143225.1,RCH2_defined_noCarbon_cpd00036,set1IT016
GCF_000143225.1,RCH2_defined_noCarbon_cpd00036,set1IT044
GCF_000143225.1,RCH2_defined_noCarbon_cpd00076,set1IT002
GCF_000143225.1,RCH2_defined_noCarbon_cpd00306,set1IT017
GCF_000143225.1,RCH2_defined_noCarbon_cpd00306,set1IT045
GCF_000143225.1,RCH2_defined_Glucose_noNitrogen_cpd00129,set2IT063
GCF_001623525.1,RCH2_defined_noCarbon_cpd00136,set8IT034
GCF_001623525.1,RCH2_defined_noCarbon_cpd00136,set8IT044
GCF_001623525.1,RCH2_defined_noCarbon_cpd00024,set1IT007
GCF_001623525.1,RCH2_defined_noCarbon_cpd00024,set2IT007
GCF_001623525.1,RCH2_defined_noCarbon_-6447438133475219131,set1IT030
GCF_001623525.1,RCH2_defined_noCarbon_-6447438133475219131,set2IT030
GCF_001623525.1,RCH2_defined_noCarbon_cpd00117,set1IT028
GCF_001623525.1,RCH2_defined_noCarbon_cpd00117,set2IT028
GCF_001623525.1,RCH2_defined_noCarbon_cpd00082,set2IT002
GCF_001623525.1,RCH2_defined_noCarbon_cpd00108,set1IT006
GCF_001623525.1,RCH2_defined_noCarbon_cpd00108,set2IT006
GCF_001623525.1,RCH2_defined_noCarbon_cpd00222,set1IT008
GCF_001623525.1,RCH2_defined_noCarbon_cpd00222,set2IT008
GCF_001623525.1,RCH2_defined_noCarbon_cpd27103,set1IT032
GCF_001623525.1,RCH2_defined_noCarbon_cpd27103,set2IT032
GCF_001623525.1,RCH2_defined_noCarbon_cpd00027,set1IT001
GCF_001623525.1,RCH2_defined_noCarbon_cpd00027,set2IT001
GCF_001623525.1,RCH2_defined_noCarbon_cpd00138,set1IT033
GCF_001623525.1,RCH2_defined_noCarbon_cpd00138,set2IT033
GCF_001623525.1,RCH2_defined_noCarbon_cpd00588,set1IT019
GCF_001623525.1,RCH2_defined_noCarbon_cpd00588,set2IT019
GCF_001623525.1,RCH2_defined_noCarbon_cpd00794,set8IT035
GCF_001623525.1,RCH2_defined_noCarbon_cpd00794,set8IT045
GCF_001623525.1,RCH2_defined_noCarbon_cpd00154,set1IT005
GCF_001623525.1,RCH2_defined_noCarbon_cpd00154,set2IT005
GCF_001623525.1,RCH2_defined_noCarbon_cpd00100,set1IT018
GCF_001623525.1,RCH2_defined_noCarbon_cpd00100,set2IT018
GCF_001623525.1,RCH2_defined_noCarbon_cpd00035,set1IT025
GCF_001623525.1,RCH2_defined_noCarbon_cpd00035,set2IT025
GCF_001623525.1,RCH2_defined_noCarbon_cpd00224,set1IT004
GCF_001623525.1,RCH2_defined_noCarbon_cpd00224,set2IT004
GCF_001623525.1,RCH2_defined_noCarbon_cpd00132,set8IT031
GCF_001623525.1,RCH2_defined_noCarbon_cpd00132,set8IT041
GCF_001623525.1,RCH2_defined_noCarbon_cpd00053,set1IT023
GCF_001623525.1,RCH2_defined_noCarbon_cpd00053,set2IT023
GCF_001623525.1,RCH2_defined_noCarbon_cpd00119,set1IT022
GCF_001623525.1,RCH2_defined_noCarbon_cpd00119,set2IT022
GCF_001623525.1,RCH2_defined_noCarbon_cpd00322,set1IT026
GCF_001623525.1,RCH2_defined_noCarbon_cpd00322,set2IT026
GCF_001623525.1,RCH2_defined_noCarbon_cpd00107,set8IT032
GCF_001623525.1,RCH2_defined_noCarbon_cpd00107,set8IT036
GCF_001623525.1,RCH2_defined_noCarbon_cpd00107,set8IT042
GCF_001623525.1,RCH2_defined_noCarbon_cpd00107,set8IT046
GCF_001623525.1,RCH2_defined_noCarbon_cpd00130,set1IT021
GCF_001623525.1,RCH2_defined_noCarbon_cpd00130,set2IT021
GCF_001623525.1,RCH2_defined_noCarbon_cpd00066,set1IT027
GCF_001623525.1,RCH2_defined_noCarbon_cpd00066,set2IT027
GCF_001623525.1,RCH2_defined_noCarbon_cpd00121,set1IT017
GCF_001623525.1,RCH2_defined_noCarbon_cpd00121,set2IT017
GCF_001623525.1,RCH2_defined_noCarbon_cpd00118,set1IT031
GCF_001623525.1,RCH2_defined_noCarbon_cpd00118,set2IT031
GCF_001623525.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT011
GCF_001623525.1,RCH2_defined_noCarbon_-4818729677292480068,set2IT011
GCF_001623525.1,RCH2_defined_noCarbon_cpd00221,set1IT009
GCF_001623525.1,RCH2_defined_noCarbon_cpd00221,set2IT009
GCF_001623525.1,RCH2_defined_noCarbon_cpd00159,set1IT010
GCF_001623525.1,RCH2_defined_noCarbon_cpd00159,set2IT010
GCF_001623525.1,RCH2_defined_noCarbon_cpd03846,set1IT034
GCF_001623525.1,RCH2_defined_noCarbon_cpd03846,set2IT034
GCF_001623525.1,RCH2_defined_noCarbon_cpd00141,set1IT014
GCF_001623525.1,RCH2_defined_noCarbon_cpd00141,set2IT014
GCF_001623525.1,RCH2_defined_noCarbon_cpd00020,set1IT012
GCF_001623525.1,RCH2_defined_noCarbon_cpd00020,set2IT012
GCF_001623525.1,RCH2_defined_noCarbon_cpd00036,set1IT013
GCF_001623525.1,RCH2_defined_noCarbon_cpd00036,set2IT013
GCF_001623525.1,RCH2_defined_noCarbon_cpd00076,set1IT003
GCF_001623525.1,RCH2_defined_noCarbon_cpd00076,set2IT003
GCF_001623525.1,RCH2_defined_noCarbon_cpd00137,set8IT033
GCF_001623525.1,RCH2_defined_noCarbon_cpd00137,set8IT043
GCF_001623525.1,RCH2_defined_noCarbon_cpd01741,set1IT020
GCF_001623525.1,RCH2_defined_noCarbon_cpd01741,set2IT020
GCF_001623525.1,RCH2_defined_noCarbon_cpd00027,set8IT026
GCF_001623525.1,RCH2_defined_noCarbon_cpd00027,setAIT092
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00367,set8IT023
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00367,setAIT089
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00307,set8IT024
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00307,setAIT090
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00117,set8IT016
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd24418,set8IT017
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd24418,setAIT083
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00033,set8IT009
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00033,setAIT075
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00035,set8IT011
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00035,setAIT077
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set8IT001
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00051,setAIT067
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00132,set8IT007
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00132,setAIT073
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00041,set8IT004
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00041,setAIT070
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00274,set8IT018
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00274,setAIT084
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00023,set8IT005
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00023,setAIT071
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00053,set8IT008
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00053,setAIT074
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set8IT002
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00119,setAIT068
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00322,set8IT012
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00322,setAIT078
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00039,set8IT003
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00039,setAIT069
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00066,set8IT013
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00066,setAIT079
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00129,set8IT010
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00129,setAIT076
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00054,set8IT006
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00054,setAIT072
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd24435,set8IT021
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd24435,setAIT087
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00118,set8IT020
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00118,setAIT086
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00209,set8IT027
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00209,setAIT093
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00073,set8IT028
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00073,setAIT094
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00249,set8IT022
GCF_001623525.1,RCH2_defined_Glucose_noNitrogen_cpd00249,setAIT088
GCF_001625455.1,RCH2_defined_noCarbon_cpd00024,set1IT011
GCF_001625455.1,RCH2_defined_noCarbon_cpd00024,set1IT027
GCF_001625455.1,RCH2_defined_noCarbon_-6447438133475219131,set4IT079
GCF_001625455.1,RCH2_defined_noCarbon_cpd00367,set4IT083
GCF_001625455.1,RCH2_defined_noCarbon_cpd00117,set4IT076
GCF_001625455.1,RCH2_defined_noCarbon_cpd00082,set1IT006
GCF_001625455.1,RCH2_defined_noCarbon_cpd00082,set1IT022
GCF_001625455.1,RCH2_defined_noCarbon_cpd00108,set1IT009
GCF_001625455.1,RCH2_defined_noCarbon_cpd00108,set1IT025
GCF_001625455.1,RCH2_defined_noCarbon_cpd00280,set4IT062
GCF_001625455.1,RCH2_defined_noCarbon_cpd00222,set1IT012
GCF_001625455.1,RCH2_defined_noCarbon_cpd00222,set1IT028
GCF_001625455.1,RCH2_defined_noCarbon_cpd00027,set1IT005
GCF_001625455.1,RCH2_defined_noCarbon_cpd00027,set1IT021
GCF_001625455.1,RCH2_defined_noCarbon_cpd00314,set4IT059
GCF_001625455.1,RCH2_defined_noCarbon_cpd00138,set4IT084
GCF_001625455.1,RCH2_defined_noCarbon_cpd00105,set1IT010
GCF_001625455.1,RCH2_defined_noCarbon_cpd00105,set1IT026
GCF_001625455.1,RCH2_defined_noCarbon_cpd00794,set4IT066
GCF_001625455.1,RCH2_defined_noCarbon_cpd00100,set4IT063
GCF_001625455.1,RCH2_defined_noCarbon_cpd00035,set4IT072
GCF_001625455.1,RCH2_defined_noCarbon_cpd00224,set1IT008
GCF_001625455.1,RCH2_defined_noCarbon_cpd00224,set1IT024
GCF_001625455.1,RCH2_defined_noCarbon_cpd00051,set4IT067
GCF_001625455.1,RCH2_defined_noCarbon_cpd00132,set4IT070
GCF_001625455.1,RCH2_defined_noCarbon_cpd00274,set4IT077
GCF_001625455.1,RCH2_defined_noCarbon_cpd00023,set4IT069
GCF_001625455.1,RCH2_defined_noCarbon_cpd00053,set4IT071
GCF_001625455.1,RCH2_defined_noCarbon_cpd00119,set4IT068
GCF_001625455.1,RCH2_defined_noCarbon_cpd00322,set4IT074
GCF_001625455.1,RCH2_defined_noCarbon_cpd00107,set4IT075
GCF_001625455.1,RCH2_defined_noCarbon_cpd00130,set4IT065
GCF_001625455.1,RCH2_defined_noCarbon_cpd00156,set4IT073
GCF_001625455.1,RCH2_defined_noCarbon_cpd00121,set4IT061
GCF_001625455.1,RCH2_defined_noCarbon_cpd00029,set1IT013
GCF_001625455.1,RCH2_defined_noCarbon_cpd00029,set1IT029
GCF_001625455.1,RCH2_defined_noCarbon_cpd00118,set4IT080
GCF_001625455.1,RCH2_defined_noCarbon_cpd00211,set4IT086
GCF_001625455.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT018
GCF_001625455.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT034
GCF_001625455.1,RCH2_defined_noCarbon_cpd00221,set1IT016
GCF_001625455.1,RCH2_defined_noCarbon_cpd00221,set1IT032
GCF_001625455.1,RCH2_defined_noCarbon_cpd00106,set1IT014
GCF_001625455.1,RCH2_defined_noCarbon_cpd00106,set1IT030
GCF_001625455.1,RCH2_defined_noCarbon_cpd00159,set1IT017
GCF_001625455.1,RCH2_defined_noCarbon_cpd00159,set1IT033
GCF_001625455.1,RCH2_defined_noCarbon_cpd03846,set4IT085
GCF_001625455.1,RCH2_defined_noCarbon_cpd00020,set1IT019
GCF_001625455.1,RCH2_defined_noCarbon_cpd00020,set1IT035
GCF_001625455.1,RCH2_defined_noCarbon_cpd00076,set1IT023
GCF_001625455.1,RCH2_defined_noCarbon_cpd01741,set4IT064
GCF_001625455.1,RCH2_defined_noCarbon_cpd00249,set4IT082
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00128,set5IT005
GCF_001625455.1,RCH2_defined_noCarbon_-4818729677292480068,set5IT010
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00367,set5IT007
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00307,set5IT009
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00117,set4IT091
GCF_001625455.1,RCH2_defined_noNitrogen_cpd27103,set3IT034
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00051,set5IT044
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00274,set4IT094
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00023,set5IT047
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00119,set5IT045
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00322,set4IT088
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00107,set4IT089
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00039,set5IT046
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00060,set4IT090
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00054,set5IT048
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00156,set4IT087
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00118,set4IT096
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00209,set5IT011
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00151,set5IT008
GCF_001625455.1,RCH2_defined_noNitrogen_cpd00249,set5IT006
GCF_001307155.1,RCH2_defined_noCarbon_cpd00024,set1IT057
GCF_001307155.1,RCH2_defined_noCarbon_cpd00024,set1IT072
GCF_001307155.1,RCH2_defined_noCarbon_-6447438133475219131,set5IT011
GCF_001307155.1,RCH2_defined_noCarbon_cpd00367,set5IT016
GCF_001307155.1,RCH2_defined_noCarbon_cpd00117,set5IT008
GCF_001307155.1,RCH2_defined_noCarbon_cpd00082,set1IT054
GCF_001307155.1,RCH2_defined_noCarbon_cpd00082,set1IT069
GCF_001307155.1,RCH2_defined_noCarbon_cpd00222,set1IT058
GCF_001307155.1,RCH2_defined_noCarbon_cpd00222,set1IT073
GCF_001307155.1,RCH2_defined_noCarbon_cpd27103,set5IT014
GCF_001307155.1,RCH2_defined_noCarbon_cpd00027,set1IT053
GCF_001307155.1,RCH2_defined_noCarbon_cpd00027,set1IT068
GCF_001307155.1,RCH2_defined_noCarbon_cpd00314,set2IT012
GCF_001307155.1,RCH2_defined_noCarbon_cpd00314,set2IT030
GCF_001307155.1,RCH2_defined_noCarbon_cpd00138,set5IT017
GCF_001307155.1,RCH2_defined_noCarbon_cpd00105,set1IT056
GCF_001307155.1,RCH2_defined_noCarbon_cpd00105,set1IT071
GCF_001307155.1,RCH2_defined_noCarbon_cpd00550,set5IT007
GCF_001307155.1,RCH2_defined_noCarbon_cpd00794,set2IT020
GCF_001307155.1,RCH2_defined_noCarbon_cpd00794,set2IT038
GCF_001307155.1,RCH2_defined_noCarbon_cpd00363,set2IT015
GCF_001307155.1,RCH2_defined_noCarbon_cpd00363,set2IT033
GCF_001307155.1,RCH2_defined_noCarbon_cpd00100,set2IT016
GCF_001307155.1,RCH2_defined_noCarbon_cpd00100,set2IT034
GCF_001307155.1,RCH2_defined_noCarbon_cpd00035,set5IT001
GCF_001307155.1,RCH2_defined_noCarbon_cpd00051,set2IT021
GCF_001307155.1,RCH2_defined_noCarbon_cpd00051,set2IT039
GCF_001307155.1,RCH2_defined_noCarbon_cpd00132,set2IT027
GCF_001307155.1,RCH2_defined_noCarbon_cpd00132,set2IT045
GCF_001307155.1,RCH2_defined_noCarbon_cpd00041,set2IT024
GCF_001307155.1,RCH2_defined_noCarbon_cpd00041,set2IT042
GCF_001307155.1,RCH2_defined_noCarbon_cpd00274,set5IT009
GCF_001307155.1,RCH2_defined_noCarbon_cpd00023,set2IT025
GCF_001307155.1,RCH2_defined_noCarbon_cpd00023,set2IT043
GCF_001307155.1,RCH2_defined_noCarbon_cpd00053,set2IT028
GCF_001307155.1,RCH2_defined_noCarbon_cpd00053,set3IT050
GCF_001307155.1,RCH2_defined_noCarbon_cpd00119,set2IT022
GCF_001307155.1,RCH2_defined_noCarbon_cpd00119,set2IT040
GCF_001307155.1,RCH2_defined_noCarbon_cpd00322,set5IT003
GCF_001307155.1,RCH2_defined_noCarbon_cpd00107,set5IT004
GCF_001307155.1,RCH2_defined_noCarbon_cpd00130,set2IT019
GCF_001307155.1,RCH2_defined_noCarbon_cpd00130,set2IT037
GCF_001307155.1,RCH2_defined_noCarbon_cpd00066,set5IT005
GCF_001307155.1,RCH2_defined_noCarbon_cpd00129,set2IT029
GCF_001307155.1,RCH2_defined_noCarbon_cpd00129,set3IT051
GCF_001307155.1,RCH2_defined_noCarbon_cpd00054,set2IT044
GCF_001307155.1,RCH2_defined_noCarbon_cpd00065,set5IT006
GCF_001307155.1,RCH2_defined_noCarbon_cpd00156,set5IT002
GCF_001307155.1,RCH2_defined_noCarbon_cpd00121,set2IT014
GCF_001307155.1,RCH2_defined_noCarbon_cpd00121,set2IT032
GCF_001307155.1,RCH2_defined_noCarbon_cpd00029,set1IT059
GCF_001307155.1,RCH2_defined_noCarbon_cpd00029,set1IT074
GCF_001307155.1,RCH2_defined_noCarbon_cpd00118,set5IT012
GCF_001307155.1,RCH2_defined_noCarbon_cpd00211,set5IT018
GCF_001307155.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT064
GCF_001307155.1,RCH2_defined_noCarbon_-4818729677292480068,set1IT079
GCF_001307155.1,RCH2_defined_noCarbon_cpd00221,set1IT062
GCF_001307155.1,RCH2_defined_noCarbon_cpd00221,set1IT077
GCF_001307155.1,RCH2_defined_noCarbon_cpd00106,set1IT060
GCF_001307155.1,RCH2_defined_noCarbon_cpd00106,set1IT075
GCF_001307155.1,RCH2_defined_noCarbon_cpd00159,set1IT063
GCF_001307155.1,RCH2_defined_noCarbon_cpd00159,set1IT078
GCF_001307155.1,RCH2_defined_noCarbon_cpd00141,set1IT067
GCF_001307155.1,RCH2_defined_noCarbon_cpd00141,set1IT082
GCF_001307155.1,RCH2_defined_noCarbon_cpd00020,set1IT065
GCF_001307155.1,RCH2_defined_noCarbon_cpd00020,set1IT080
GCF_001307155.1,RCH2_defined_noCarbon_cpd00036,set1IT066
GCF_001307155.1,RCH2_defined_noCarbon_cpd00036,set1IT081
GCF_001307155.1,RCH2_defined_noCarbon_cpd00076,set1IT055
GCF_001307155.1,RCH2_defined_noCarbon_cpd00076,set1IT070
GCF_001307155.1,RCH2_defined_noCarbon_cpd00137,set1IT061
GCF_001307155.1,RCH2_defined_noCarbon_cpd00137,set1IT076
GCF_001307155.1,RCH2_defined_noCarbon_cpd01741,set2IT018
GCF_001307155.1,RCH2_defined_noCarbon_cpd01741,set2IT036
GCF_001307155.1,RCH2_defined_noCarbon_cpd00249,set5IT015
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00128,set5IT033
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00182,set5IT032
GCF_001307155.1,RCH2_defined_noCarbon_cpd00027,set5IT037
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00117,set5IT023
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd27103,set5IT030
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00550,set5IT022
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd11589,set5IT024
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd24418,set5IT025
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00033,set6IT088
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00033,set6IT096
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00246,set5IT035
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set6IT081
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set6IT089
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00274,set5IT026
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00023,set6IT084
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00023,set6IT092
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00053,set6IT087
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00053,set6IT095
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set6IT082
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00119,set6IT090
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00039,set6IT083
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00039,set6IT091
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00066,set5IT019
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00054,set6IT085
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00054,set6IT093
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00161,set6IT086
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00161,set6IT094
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00065,set5IT021
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00069,set5IT020
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00122,set5IT029
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd24435,set5IT031
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00118,set5IT028
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00209,set5IT038
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00075,set5IT039
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00151,set5IT036
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00073,set5IT040
GCF_001307155.1,RCH2_defined_Glucose_noNitrogen_cpd00249,set5IT034
GCF_002151545.1,RCH2_defined_noCarbon_cpd01354,set2IT056
GCF_002151545.1,RCH2_defined_noCarbon_cpd00158,set2IT049
GCF_002151545.1,RCH2_defined_noCarbon_cpd00158,set2IT062
GCF_002151545.1,RCH2_defined_noCarbon_cpd00108,set2IT048
GCF_002151545.1,RCH2_defined_noCarbon_cpd00108,set2IT061
GCF_002151545.1,RCH2_defined_noCarbon_cpd00280,set2IT051
GCF_002151545.1,RCH2_defined_noCarbon_cpd00280,set2IT064
GCF_002151545.1,RCH2_defined_noCarbon_cpd27103,set2IT054
GCF_002151545.1,RCH2_defined_noCarbon_cpd27103,set2IT067
GCF_002151545.1,RCH2_defined_noCarbon_cpd00179,set2IT047
GCF_002151545.1,RCH2_defined_noCarbon_cpd00179,set2IT060
GCF_002151545.1,RCH2_defined_noCarbon_cpd00314,set2IT050
GCF_002151545.1,RCH2_defined_noCarbon_cpd00138,set2IT057
GCF_002151545.1,RCH2_defined_noCarbon_cpd00138,set2IT070
GCF_002151545.1,RCH2_defined_noCarbon_cpd01030,set2IT055
GCF_002151545.1,RCH2_defined_noCarbon_cpd01030,set2IT068
GCF_002151545.1,RCH2_defined_noCarbon_cpd00794,set2IT052
GCF_002151545.1,RCH2_defined_noCarbon_cpd00794,set2IT065
GCF_002151545.1,RCH2_defined_noCarbon_cpd00224,set2IT046
GCF_002151545.1,RCH2_defined_noCarbon_cpd00224,set2IT059
GCF_002151545.1,RCH2_defined_noCarbon_cpd00122,set2IT053
GCF_002151545.1,RCH2_defined_noCarbon_cpd00122,set2IT066
GCF_002151545.1,RCH2_defined_noCarbon_cpd00076,set2IT045
GCF_002151545.1,RCH2_defined_noCarbon_cpd00076,set2IT058
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_-6447438133475219131,set2IT091
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_-6447438133475219131,set3IT019
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00367,set2IT094
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00367,set3IT022
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd27103,set3IT021
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd11589,set2IT089
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd11589,set3IT017
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00033,set2IT082
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00033,set3IT010
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00035,set2IT084
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00035,set3IT012
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set2IT074
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00051,set3IT002
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00132,set2IT080
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00132,set3IT008
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00041,set2IT077
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00041,set3IT005
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00274,set2IT090
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00274,set3IT018
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00023,set2IT078
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00023,set3IT006
GCF_002151545.1,RCH2_defined_Glucose_noNitrogen_cpd00053,set2IT081
